,Country,Type,Date,Artist / Guest,Event Name,Location,Venue + Map,Tickets,Official
839,Taiwan,Concert,Feb 02-2018,KARD,Wild Kard,"Taipei City, Taiwan",ATT SHOW BOX,iBon,MyMusicTaste
840,Taiwan,Concert,Mar 03-2018,Jung Yong Hwa,Room 622,"Taipei City, Taiwan",TICC,TBA,IME Asia
841,Taiwan,Concert,Mar 31 -2018,Super Junior,Super Show 7,"Taipei City, Taiwan",Taipei Arena,TixCraft,---
842,Taiwan,Concert,Apr 29-2018,Jeong Sewoon,Ever After,"Taipei City, Taiwan",National Taiwan University,Kktix,J's Entertainment
843,Taiwan,Fanmeet,May 06-2018,Siwon (Super Junior),卞赫的愛情見面會,"Taipei City, Taiwan",Nangang Exhibition Center,Kktix,Da Fang Ent.
844,Taiwan,Concert,Jun 02-2018,Oh My Girl,1st Fan Concert in Taipei,"Taipei City, Taiwan",WESTAR,Kktix,NoFear
845,Taiwan,Concert,Jun 30-2018,BOL4,Travel Together,"Taipei City, Taiwan",TICC,Kham,---
846,Taiwan,Fanmeet,Jul 07-2018,Hwang Chiyeol,Love Stars 台北演唱會,"Taipei City, Taiwan",TICC,Kktix,---
847,Taiwan,Concert,Jul 08-2018,B.A.P,[LIMITED],"Taipei City, Taiwan",TICC,ibon,---
848,Taiwan,Concert,Aug 04-2018,Zion.T,Cinema,"Taipei City, Taiwan",TICC,Kham,---
849,Taiwan,Concert,Aug 11-2018,Standing Egg,Dramatic Tour,"Taipei City, Taiwan",Legacy Taipei,Kktix,SonyMusicKpop
850,Taiwan,Concert,Sept 22-2018,SF9,Fantasy Express,"Taipei City, Taiwan",Legacy Max,iBon,---
851,Taiwan,Fanmeet,Sept 23-2018,Tiffany Young,Asia Fan Meeting Tour,"Taipei City, Taiwan",TICC,iBon,Chill Int'l
852,Taiwan,Concert,Oct 30-2018,Hyukoh,24,"Taipei City, Taiwan",TICC,iBon,---
853,Taiwan,Concert,Dec 24-2018,IU,#이지금 #dlwlrma,"Taipei City, Taiwan",Nangang Exhibition Center,TBA,Official
854,Taiwan,Concert,Aug 11-2018,Various,K-Flow in Taiwan,"Taoyuan City, Taiwan",NTSU Arena,iBon,FB
855,Taiwan,Concert,Aug 25-2018,Wanna One,One : The World,"Taoyuan City, Taiwan",NTSU Gym,Tixcraft,---
856,Taiwan,Concert,Sep 22-2018,iKon,Continue,"Taoyuan City, Taiwan",NTSU Arena,LiveNation,Official
857,Taiwan,Concert,Sep 23-2018,WINNER,Everywhere,"Taoyuan City, Taiwan",NTSU Arena,LiveNation,Official
858,Taiwan,Concert,Sep 29-2018,Apink,Asia Tour,"Taoyuan City, Taiwan",NTSU Arena,Kham,---
859,Thailand,Concert,Jan 19-2018,KARD,Wild Kard,"Bangkok, Thailand",Moon Star Studio,Cancelled,MyMusicTaste
860,Thailand,Concert,Jan 28-2018,Super Junior,Super Show 7,"Bangkok, Thailand",IMPACT Arena,AllTicket,SMTrue
861,Thailand,Concert,Feb 10-2018,Jung Yong Hwa,Room 622,"Bangkok, Thailand",Thunder Dome,IME Thai,IME Asia
862,Thailand,Fanmeet,Mar 03-2018,Nichkhun,Khunvitation,"Bangkok, Thailand",MCC Hall The Mall,ThaiTicketMajor,---
863,Thailand,Fanmeet,Mar 03-2018,Astro,Global Fan Meeting,"Bangkok, Thailand",Ultra Arena,ThaiTicketMajor,---
864,Thailand,Fanmeet,Mar 10-2018,Jeong Sewoon,Be Happy,"Bangkok, Thailand",GMM Live House,Zenith Ent,---
865,Thailand,Concert,Mar 16-2018,EXO,The EℓyXiOn,"Bangkok, Thailand",Impact Arena,AllTicket,---
866,Thailand,Concert,Apr 28-2018,NU'EST W,Double You,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,FeohThai
867,Thailand,Concert,May 11-2018,Got7,Eyes on You,"Bangkok, Thailand",Impact Arena,SOLD OUT,---
868,Thailand,Fanmeet,Jun 03-2018,NCT U,Taeyong & Ten,"Bangkok, Thailand",GMM Live House,Sold Out,SM True
869,Thailand,Showcase,Jun 03-2018,Crush,Asia Showcase,"Bangkok, Thailand",Central Plaza Ladprao,Vendor,FB
870,Thailand,Fanmeet,Jun 09-2018,UNB,YOU&ME,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,---
871,Thailand,Concert,Jun 09-2018,Standing Egg,Dramatic Tour,"Bangkok, Thailand",Voice Space,TicketMelon,SeenSceneSpace
872,Thailand,Concert,Jun 15-2018,Se So Neon,Live w/ Fwends & FOLK9,"Bangkok, Thailand",Play Yard,TicketMelon,SeenSceneSpace
873,Thailand,Concert,Jun 24-2018,B.A.P,[LIMITED],"Bangkok, Thailand",GMM Live House,TicketMelon,FB
874,Thailand,Concert,Jun 30-2018,Monsta X,The Connect,"Bangkok, Thailand",Thunder Dome,Vendor,FB
875,Thailand,Fanmeet,Jul 07-2018,Yoona,So Wonderful Day #Story_1,"Bangkok, Thailand",Thunder Dome,Allticket,SM True
876,Thailand,Concert,Aug 04-2018,Wanna One,One : The World,"Bangkok, Thailand",IMPACT Arena,Vendor,FB
877,Thailand,Concert,Aug 17-2018,TVXQ,Circle,"Bangkok, Thailand",IMPACT Arena,ThaiTicketMajor,---
878,Thailand,Concert,Aug 18-2018,Twice,Fantasy Park,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,---
879,Thailand,Fanmeet,Sept 20-2018,Tiffany Young,Asia Fan Meeting Tour,"Bangkok, Thailand",Thunder Dome,TBA,FeohThai
880,Thailand,Concert,Sept 20-2018,Jungigo,Live in Bangkok (20+),"Bangkok, Thailand",Emquartier,TicketMelon,LiveBangkok
881,Thailand,Convention,Sep 29-2018,Various,KCON in Thailand,"Bangkok, Thailand",Impact Arena,ThaiTicketMajor,Official
882,Thailand,Concert,Oct 19-2018,iKon,Continue,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,Official
883,Thailand,Concert,Oct 21-2018,WINNER,Everywhere,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,Official
884,Thailand,Fanmeet,Oct 27-2018,Rain,Just For You,"Bangkok, Thailand",BITEC (Hall 105),ThaiTicketMajor,---
885,Thailand,Concert,Oct 27-2018,NU'EST W,Double You Encore,"Bangkok, Thailand",Thunder Dome,ThaiTicketMajor,FeohThai
886,Thailand,Concert,Dec 16-2018,IU,#이지금 #dlwlrma,"Bangkok, Thailand",Impact Arena,TBA,Official
887,Turkey,Concert,Feb 23-2018,The Rose,Paint It Rose,"Istanbul, Turkey",UNIQ Glass Room,BileTix,MyMusicTaste
888,Ukraine,Concert,Nov 16-2018,The Rose,Paint it Rose 2nd Coloring,"Kiev, Ukraine",Atlas,TBA,MyMusicTaste
889,UnitedKingdom,Concert,Jun 03-2018,Flowsik,Flowsik in Europe,"Glasgow, UK",Classic Grand,TBA,FB
890,UnitedKingdom,Concert,Feb 04-2018,Jay Park,"Ft. Sik-K, Hoody, DJ Wegun","London, UK",Troxy,Eventim,Facebook
891,UnitedKingdom,Concert,Feb 14-2018,Dreamcatcher,Fly High,"London, UK",ULU Live,Ticketmaster,MyMusicTaste
892,UnitedKingdom,Concert,Feb 24-2018,The Rose,Paint It Rose,"London, UK",ULU Live,Ticketmaster,MyMusicTaste
893,UnitedKingdom,Concert,Mar 11-2018,HALO,Here I Am,"London, UK",229 The Venue,Weezevent,Kanzen Music
894,UnitedKingdom,Concert,May 13-2018,"Penomeco, Punchnello, Millic",---,"London, UK",Scala,TicketWeb,FB
895,UnitedKingdom,Concert,May 25-2018,G2,G2 2018 Eurotrip,"London, UK",Lightbox,Tickettailor,FB
896,UnitedKingdom,Concert,Jun 17-2018,Monsta X,The Connect,"London, UK",Eventim Apollo,Eventim,MMT
897,UnitedKingdom,Concert,Jul 21-2018,AOMG,"Gray, Loco, Woo WonJae, DJ Pumkin","London, UK",Troxy,Eventim,FB
898,UnitedKingdom,Concert,Aug 30-2018,BigOne,European Tour,"London, UK",The Fiddler's Elbow,Eventim,Beyond Ent
899,UnitedKingdom,Concert,Sep 28-2018,Zico,King of the Zungle,"London, UK",O2 Shepherd’s Bush Empire,Ticketmaster,MyMusicTaste
900,UnitedKingdom,Concert,Oct 09-2018,BTS,Love Yourself,"London, UK",The O2,LiveNation,---
901,USA,Concert,May 25-2018,The Rose,Paint it Rose,"Atlanta, GA",Center Stage Theater,Ticketmaster,MMT
902,USA,Concert,Jun 21-2018,Up10tion,Candyland,"Atlanta, GA",The Loft - Vinyl,Vendor,FB
903,USA,Concert,Jun 26-2018,Eric Nam,Honestly,"Atlanta, GA",Buckhead Theatre,LiveNation,FB
904,USA,Concert,Jul 25-2018,Monsta X,The Connect,"Atlanta, GA",Cobb Energy Performing Arts Centre,TicketMaster,Powerhouse
905,USA,Concert,Aug 19-2018,VAV,Meet & Live Tour,"Atlanta, GA",Buckhead Theatre,Vendor,FB
906,USA,Concert,Sep 17-2018,Hyukoh,24 Tour,"Atlanta, GA",Terminal West,Ticketfly,FB
907,USA,Concert,Nov 14-2018,Day6,Youth,"Atlanta, GA",Cobb Energy Centre,Ticketmaster,SubKulture Ent
908,USA,Concert,Dec 07-2018,ACE,To Be An ACE,"Atlanta, GA",Center Stage Theater,TBD,MyMusicTaste
909,USA,Concert,Dec 13-2018,Teen Top,Teen Top Night,"Atlanta, GA",Center Stage Theater,KpopTickets,Studio PAV
910,USA,Concert,Sep 14-2018,Hyukoh,24 Tour,"Austin, TX",Stubb's Bar-B-Q,Vendor,FB
911,USA,Concert,Oct 06-2018,Hyukoh,24 Tour,"Berkeley, CA",UC Theatre,Ticketfly,FB
912,USA,Concert,Jun 18-2018,Eric Nam,Honestly,"Boston, MA",Paradise Rock Club,Ticketmaster,FB
913,USA,Concert,Sep 24-2018,Hyukoh,24 Tour,"Boston, MA",Paradise Rock Club,Ticketmaster,---
914,USA,Concert,Jul 11-2018,Got7,Eyes on You,"Brooklyn, NY",Barclays Center,Ticketmaster,Subkulture
915,USA,Concert,May 20-2018,The Rose,Paint it Rose,"Cambridge, MA",The Sinclair,AXS,MMT
916,USA,Concert,Jun 23-2018,Up10tion,Candyland,"Cayey, Puerto Rico",Teatro Municipal De Cayey,Vendor,FB
917,USA,Concert,May 23-2018,The Rose,Paint it Rose,"Chicago, IL",Park West,Ticketfly,MMT
918,USA,Concert,Jun 14-2018,Eric Nam,Honestly,"Chicago, IL",Thalia Hall,Eventbrite,FB
919,USA,Concert,Jun 17-2018,Up10tion,Candyland,"Chicago, IL",Copernicus Center,Vendor,FB
920,USA,Concert,Jul 20-2018,Monsta X,The Connect,"Chicago, IL",Rosemont Theater,TicketMaster,Powerhouse
921,USA,Concert,Aug 23-2018,VAV,Meet & Live Tour,"Chicago, IL",Copernicus Center,Vendor,FB
922,USA,Concert,Sep 28-2018,Hyukoh,24 Tour,"Chicago, IL",Schubas,Vendor,FB
923,USA,Concert,Oct 02-2018,BTS,Love Yourself,"Chicago, IL",United Center,Ticketmaster,---
924,USA,Concert,Oct 14-2018,JJY + Drug Restaurant,US Live Tour,"Chicago, IL",Concord Music Hall,KpopTickets,StudioPav
925,USA,Concert,Oct 26-2018,Zico,King of the Zungle,"Chicago, IL",Vic Theatre,Ticketfly,MyMusicTaste
926,USA,Concert,Dec 02-2018,ACE,To Be An ACE,"Chicago, IL",The Vic Theatre,Ticketmaster,MyMusicTaste
927,USA,Concert,Mar 21-2018,Zion.T,Zion.T Live in US & Canada 2018,"Dallas, TX",Granada Theater,TBA,KpopMe
928,USA,Concert,Jun 19-2018,Up10tion,Candyland,"Dallas, TX",Granada Theater,Vendor,FB
929,USA,Concert,Jun 28-2018,Eric Nam,Honestly,"Dallas, TX",Trees,Sold Out,FB
930,USA,Concert,Jul 27-2018,Monsta X,The Connect,"Dallas, TX",Verizon Theater at Grand Praire,AXS,Powerhouse
931,USA,Concert,Aug 21-2018,VAV,Meet & Live Tour,"Dallas, TX",Granada Theater,Vendor,FB
932,USA,Concert,Sep 13-2018,Hyukoh,24 Tour,"Dallas, TX",Trees,Ticketfly,FB
933,USA,Concert,Oct 17-2018,JJY + Drug Restaurant,US Live Tour,"Dallas, TX",South Side Music Hall,KpopTickets,StudioPav
934,USA,Concert,Dec 05-2018,ACE,To Be An ACE,"Dallas, TX",Granada Theater,Granada Theater,MyMusicTaste
935,USA,Concert,Jul 02-2018,Wanna One,One : The World,"Duluth, GA",Infinite Energy Center,Ticketmaster,Powerhouse
936,USA,Concert,Jun 26-2018,Wanna One,One : The World,"Fort Worth, TX",Fort Worth Convention Center,AXS,Powerhouse
937,USA,Concert,Sep 15-2018,BTS,Love Yourself,"Fort Worth, TX",Fort Worth Convention Center,AXS,---
938,USA,Concert,Jun 29-2018,Eric Nam,Honestly,"Houston, TX",House of Blues Houston,LiveNation,FB
939,USA,Concert,Jul 08-2018,Got7,Eyes on You,"Houston, TX",NRG Arena,Ticketmaster,SubKulture
940,USA,Concert,Jul 29-2018,Monsta X,The Connect,"Houston, TX",Smart Financial Centre at Sugar Land,TicketMaster,Powerhouse
941,USA,Concert,Sep 15-2018,Hyukoh,24 Tour,"Houston, TX",White Oak Music Hall,SeeTickets,FB
942,USA,Concert,Dec 11-2018,Teen Top,Teen Top Night,"Houston, TX",Stereo Live,KpopTickets,Studio PAV
943,USA,Concert,Jun 25-2018,Up10tion,Candyland,"Jersey City, NJ",White Eagle Hall,Vendor,FB
944,USA,Concert,Aug 17-2018,VAV,Meet & Live Tour,"Jersey City, NJ",White Eagle Hall,Vendor,FB
945,USA,Concert,Dec 15-2018,Teen Top,Teen Top Night,"Jersey City, NJ",White Eagle Hall,KpopTickets,Studio PAV
946,USA,Fanmeet,Feb 04-2018,Astro,Global Fan Meeting,"Los Angeles, CA",The Novo,AXS,KpopMe
947,USA,Concert,Mar 25-2018,Zion.T,Zion.T Live in US & Canada 2018,"Los Angeles, CA",The Novo,TBA,KpopMe
948,USA,Concert,Jun 01-2018,The Rose,Paint it Rose,"Los Angeles, CA",Fonda Theatre,Ticketmaster,MMT
949,USA,Concert,Jun 05-2018,Eric Nam,Honestly,"Los Angeles, CA",Fonda Theatre,AXS,FB
950,USA,Concert,Jul 06-2018,Got7,Eyes on You,"Los Angeles, CA",The Forum,Ticketmaster,SubKulture
951,USA,Concert,Aug 03-2018,Monsta X,The Connect,"Los Angeles, CA",Microsoft Theater,AXS,Powerhouse
952,USA,Concert,Sep 05-2018,BTS,Love Yourself,"Los Angeles, CA",STAPLES Center,Ticketmaster,---
953,USA,Concert,Sep 08-2018,BTS,Love Yourself,"Los Angeles, CA",STAPLES Center,Ticketmaster,---
954,USA,Concert,Oct 07-2018,Hyukoh,24 Tour,"Los Angeles, CA",The Wiltern,LiveNation,FB
955,USA,Concert,Oct 21-2018,Zico,King of the Zungle,"Los Angeles, CA",The Novo,AXS,MyMusicTaste
956,USA,Concert,Nov 18-2018,Day6,Youth,"Los Angeles, CA",The Novo,AXS,SubKulture Ent
957,USA,Concert,Nov 24-2018,ACE,To Be An ACE,"Los Angeles, CA",The Fonda Theater,AXS,MyMusicTaste
958,USA,Concert,Dec 09-2018,Teen Top,Teen Top Night,"Los Angeles, CA",Theatre at Ace Hotel,KpopTickets,Studio PAV
959,USA,Concert,Dec 11-2018,ACE,To Be An ACE,"Miami, FL",James L. Knight Center,TBD,MyMusicTaste
960,USA,Concert,Jun 13-2018,Eric Nam,Honestly,"Minneapolis, MN",First Avenue,Venue,FB
961,USA,Concert,Nov 11-2018,Day6,Youth,"Minneapolis, MN",State Theatre,Ticketmaster,SubKulture Ent
962,USA,Concert,Mar 16-2018,Zion.T,Zion.T Live in US & Canada 2018,"New York City, NY",Playstation Theater,TBA,KpopMe
963,USA,Concert,Oct 28-2018,Zico,King of the Zungle,"New York City, NY",Playstation Theater,AXS,MyMusicTaste
964,USA,Fanmeet,Feb 09-2018,Astro,Global Fan Meeting,"New York, NY",The Town Hall,Ticketmaster,KpopMe
965,USA,Concert,May 19-2018,The Rose,Paint it Rose,"New York, NY",Irving Plaza,Universe,MMT
966,USA,Concert,Jun 19-2018,Eric Nam,Honestly,"New York, NY",Irving Plaza,LiveNation,FB
967,USA,Concert,Jun 21-2018,Eric Nam,Honestly,"New York, NY",Irving Plaza,LiveNation,FB
968,USA,Concert,Sep 20-2018,Hyukoh,24 Tour,"New York, NY",Irving Plaza,LiveNation,FB
969,USA,Convention,Sep 30-2018,Various,K-Expo New York,"New York, NY",Pier 36 New York,ShowClix,Official
970,USA,Concert,Oct 21-2018,JJY + Drug Restaurant,US Live Tour,"New York, NY",The Town Hall,KpopTickets,StudioPav
971,USA,Concert,Dec 09-2018,ACE,To Be An ACE,"New York, NY",Gramercy Theatre,Live Nation,MyMusicTaste
972,USA,Concert,Jul 22-2018,Monsta X,The Connect,"Newark, NJ",New Jersey Performing Arts Center,TicketMaster,Powerhouse
973,USA,Concert,Sep 28-2018,BTS,Love Yourself,"Newark, NJ",Prudential Center,Ticketmaster,---
974,USA,Concert,Sep 12-2018,BTS,Love Yourself,"Oakland, CA",Oracle Arena,Ticketmaster,---
975,USA,Concert,Jun 22-2018,Eric Nam,Honestly,"Philadelphia, PA",TLA,LiveNation,FB
976,USA,Concert,Sep 23-2018,Hyukoh,24 Tour,"Philadelphia, PA",The Fillmore,Ticketmaster,---
977,USA,Concert,Oct 09-2018,Hyukoh,24 Tour,"Pomona, CA",The Glass House,Ticketfly,FB
978,USA,Concert,Oct 04-2018,Hyukoh,24 Tour,"Portland, OR",Doug Fir Lounge,Ticketfly,FB
979,USA,Fanmeet,Apr 29-2018,Red Velvet,Fanmeet in Chicago,"Rosemont, IL",Rosemont Theatre,Ticketmaster,SubKulture
980,USA,Concert,Jun 29-2018,Wanna One,One : The World,"Rosemont, IL",Allstate Arena,Ticketmaster,Powerhouse
981,USA,Fanmeet,Feb 02-2018,Astro,Global Fan Meeting,"San Francisco, CA",The Regency Ballroom,AXS,KpopMe
982,USA,Concert,May 30-2018,The Rose,Paint it Rose,"San Francisco, CA",Social Hall SF,AXS,MMT
983,USA,Concert,Jun 06-2018,Eric Nam,Honestly,"San Francisco, CA",August Hall,Sold Out,FB
984,USA,Concert,Aug 01-2018,Monsta X,The Connect,"San Francisco, CA",Warfield Theater,AXS,Powerhouse
985,USA,Concert,Oct 24-2018,Zico,King of the Zungle,"San Francisco, CA",Warfield Theater,Venue,MyMusicTaste
986,USA,Concert,Nov 30-2018,ACE,To Be An ACE,"San Francisco, CA",August Hall,Ticketweb,MyMusicTaste
987,USA,Concert,Mar 23-2018,Zion.T,Zion.T Live in US & Canada 2018,"San Jose, CA",California Theatre,TBA,KpopMe
988,USA,Concert,Jun 21-2018,Wanna One,One : The World,"San Jose, CA",The Event Center at SJSU,Ticketmaster,Powerhouse
989,USA,Concert,Oct 20-2018,JJY + Drug Restaurant,US Live Tour,"San Juan, Puerto Rico",Centro de Bellas Artes,KpopTickets,StudioPav
990,USA,Concert,May 27-2018,The Rose,Paint it Rose,"Seattle, WA",The Showbox,AXS,MMT
991,USA,Concert,Jun 10-2018,Eric Nam,Honestly,"Seattle, WA",Neumos,Sold Out,FB
992,USA,Concert,Jun 15-2018,Up10tion,Candyland,"Seattle, WA",Moore Theatre,Vendor,FB
993,USA,Concert,Oct 02-2018,Hyukoh,24 Tour,"Seattle, WA",The Showbox,AXS,FB
994,USA,Concert,Nov 28-2018,ACE,To Be An ACE,"Seattle, WA",Showbox SoDo,TBD,MyMusicTaste
995,USA,Concert,Sep 29-2018,Hyukoh,24 Tour,"St.Paul, MN",Amsterdam Bar and Hall,Ticketmaster,FB
996,USA,Concert,Nov 16-2018,Day6,Youth,"Upper Darby, PA",Tower Theater,Ticketmaster,SubKulture Ent
997,USA,Fanmeet,Feb 07-2018,Astro,Global Fan Meeting,"Washington, DC",Lincoln Theatre,Ticketfly,KpopMe
998,USA,Concert,Jun 23-2018,Eric Nam,Honestly,"Washington, DC",U Street Music Hall,Sold Out,FB
999,USA,Concert,Sep 19-2018,Hyukoh,24 Tour,"Washington, DC",U Street Music Hall,Ticketfly,---
1000,Australia,Concert,2019-02-21 00:00:00,Stray Kids,I Am,Melbourne VIC,Festival Hall,,
1001,Australia,Concert,2019-03-11 00:00:00,Eric Nam,I Color U,Melbourne VIC,170 Russell,,
1002,Australia,Concert,2019-06-08 00:00:00,Monsta X,We Are Here,Melbourne VIC,[TBD](),,
1003,Australia,Concert,2019-06-13 00:00:00,Blackpink,In Your Area,Melbourne VIC,Rod Laver Arena,,
1004,Australia,Concert,2019-09-01 00:00:00,Dreamcatcher,Invitation from Nightmare City,"Melbourne, Australia",170 Russell,,
1005,Australia,Concert,2019-02-24 00:00:00,Stray Kids,I Am,Milsons Point NSW,Big Top Sydney,,
1006,Australia,Concert,2019-03-08 00:00:00,Eric Nam,I Color U,Newstead QLD,The Triffid,,
1007,Australia,Concert,2019-08-29 00:00:00,Dreamcatcher,Invitation from Nightmare City,"NSW, Australia",Factory Theatre,,
1008,Australia,Concert,2019-04-26 00:00:00,Sik-K,FL1P Sik-K,St Kilda VIC,Prince Bandroom,,
1009,Australia,Concert,2019-03-10 00:00:00,Eric Nam,I Color U,Sydney NSW,Metro Theatre,,
1010,Australia,Concert,2019-04-28 00:00:00,Sik-K,FL1P Sik-K,Sydney NSW,Metro Theatre,,
1011,Australia,Concert,2019-06-05 00:00:00,Monsta X,We Are Here,Sydney NSW,[TBD](),,
1012,Australia,Concert,2019-06-15 00:00:00,Blackpink,In Your Area,Sydney Olympic Park NSW,Qudos Bank Arena,,
1013,Belgium,Concert,2019-03-01 00:00:00,A.C.E.,To Be An Ace,"Brussels, Belgium",La Madeleine,,
1014,Belgium,Concert,2019-03-16 00:00:00,Epik High,sleepless in __________,"Brussels, Belgium",La Madeleine,,
1015,Belgium,Concert,2019-06-16 00:00:00,Eric Nam,I Color U,"Brussels, Belgium",La Madeleine,,
1016,Brazil,Concert,2019-01-31 00:00:00,Oh My Girl,Tour in Brazil,"Curitiba, Brazil",Teatro da FEP,,
1017,Brazil,Concert,2019-01-30 00:00:00,Oh My Girl,Tour in Brazil,"Porto Alegre, Brazil",Auditório Elizabeth Lee,,
1018,Brazil,Concert,2019-01-29 00:00:00,Oh My Girl,Tour in Brazil,"Rio de Janeiro, Brazil",Teatro Dercy Gonçalves,,
1019,Brazil,Concert,2019-02-03 00:00:00,Oh My Girl,Tour in Brazil,"São Paulo, Brazil",Teatro UMC,,
1020,Brazil,Concert,2019-05-25 00:00:00,BTS,Love Yourself: Speak Yourself,"São Paulo, Brazil",Allianz Parque,,
1021,Brazil,Concert,2019-07-19 00:00:00,Monsta X,We Are Here,"São Paulo, Brazil",Espaço das Américas,,
1022,Brazil,Concert,2019-09-15 00:00:00,Pentagon,PRISM,"São Paulo, Brazil",Tropical Butantã,,
1023,Canada,Concert,2019-03-13 00:00:00,Sunmi,Warning,"Calgary, AB",The Palace Theatre,,
1024,Canada,Concert,2019-03-16 00:00:00,Sunmi,Warning,"Calgary, AB",Queen Elizabeth Theatre,,
1025,Canada,Concert,2019-04-27 00:00:00,Blackpink,In Your Area,"Hamilton,ON",First Ontario Centre,,
1026,Canada,Concert,2019-09-05 00:00:00,Dok2Gonzo,Thunderground,"Montréal, QC",L'Astral,,
1027,Canada,Concert,2019-03-03 00:00:00,Tiffany Young,Lips on Lips,Toronto,Mod Club Theatre,,
1028,Canada,Concert,2019-01-27 00:00:00,Winner,Everwhere,"Toronto, ON",Sony Centre,,
1029,Canada,Concert,2019-04-04 00:00:00,Epik High,sleepless in __________,"Toronto, ON",Phoenix Concert Theatre,,
1030,Canada,Concert,2019-04-18 00:00:00,Sik-K,FL1P Sik-K,"Toronto, ON",Danforth Music Hall,,
1031,Canada,Concert,2019-04-25 00:00:00,VAV,Meet & Live Tour,"Toronto, ON",Bluma Appel Theatre,,
1032,Canada,Concert,2019-05-17 00:00:00,NCT127,NeoCity: The Origin,"Toronto, ON",Coca-Cola Coliseum,,
1033,Canada,Concert,2019-09-03 00:00:00,Pentagon,PRISM,"Toronto, ON",Phoenix Concert Theatre,,
1034,Canada,Concert,2019-09-08 00:00:00,Dok2Gonzo,Thunderground,"Toronto, ON",Mod Club Theatre,,
1035,Canada,Concert,2019-11-04 00:00:00,Tiffany Young,Magnetic Moon,"Toronto, ON",Danforth Music Hall,,
1036,Canada,Concert,2019-03-11 00:00:00,Sunmi,Warning,"Vancouver, BC",Vogue Theater,,
1037,Canada,Concert,2019-03-13 00:00:00,Tiffany Young,Lips on Lips,"Vancouver, BC",Venue,,
1038,Canada,Concert,2019-04-20 00:00:00,Sik-K,FL1P Sik-K,"Vancouver, BC",Vogue Theater,,
1039,Canada,Concert,2019-05-02 00:00:00,Epik High,sleepless in __________,"Vancouver, BC",Vogue Theater,,
1040,Canada,Concert,2019-05-19 00:00:00,NCT127,NeoCity: The Origin,"Vancouver, BC",Pacific Coliseum,,
1041,Canada,Concert,2019-09-01 00:00:00,Dok2Gonzo,Thunderground,"Vancouver, BC",Venue Nightclub,,
1042,Canada,Concert,2019-10-27 00:00:00,Tiffany Young,Magnetic Moon,"Vancouver, BC",Vogue Theatre,,
1043,Czech,Concert,2019-02-24 00:00:00,Park Jungmin,Europe Tour,"Prague, Czechia",Image Theater,,
1044,Czech,Concert,2019-04-05 00:00:00,Seven O'Clock,The Beginning,"Prague, Czechia",Klub Nová Chmelnice,,
1045,Czech,Workshop,2019-04-22 00:00:00,Alphabat,The Revival,"Prague, Czechia",Dance Studio,,
1046,Czech,Concert,2019-04-23 00:00:00,Alphabat,The Revival,"Prague, Czechia",Nova Chmelnice,,
1047,Czech,Concert,2019-06-10 00:00:00,Eric Nam,I Color U,"Prague, Czechia",Lucerna Music Bar,,
1048,Finland,Concert,2019-03-14 00:00:00,Epik High,sleepless in __________,"Helsinki, Finland",The Circus,,
1049,France,Concert,2019-01-27 00:00:00,Day6,Youth,"Paris, France",Casino de Paris,,
1050,France,Concert,2019-01-27 00:00:00,Day6,Youth,"Paris, France",Casino de Paris,,
1051,France,Concert,2019-02-13 00:00:00,PLT,We Go Holic,"Paris, France",Bataclan,,
1052,France,Concert,2019-02-22 00:00:00,A.C.E.,To Be An Ace,"Paris, France",Bataclan,,
1053,France,Concert,2019-03-17 00:00:00,Epik High,sleepless in __________,"Paris, France",Yoyo Palais de Tokyo,,
1054,France,Concert,2019-03-17 00:00:00,Sik-K,FL1P Sik-K,"Paris, France",Le Trabendo,,
1055,France,Concert,2019-03-22 00:00:00,Bang Yongguk,European Tour,"Paris, France",Glazart,,
1056,France,Concert,2019-04-07 00:00:00,Ateez,Expedition,"Paris, France",Le Bataclan,,
1057,France,Concert,2019-04-21 00:00:00,M.O.N.T,Will You Be My Mint,"Paris, France",[TBD](),,
1058,France,Concert,2019-04-27 00:00:00,Sam Kim,Sun and Moon,"Paris, France",Le Trabendo,,
1059,France,Concert,2019-05-09 00:00:00,SF9,Unlimited,"Paris, France",Casino de Paris,,
1060,France,Concert,2019-05-26 00:00:00,Blackpink,In Your Area,"Paris, France",Zenith Paris - La Villette,,
1061,France,Concert,2019-06-18 00:00:00,Eric Nam,I Color U,"Paris, France",Le Trabendo,,
